rank,rank_last_week,events,avg_points,total_points,points_lost,points_gained,country,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
549,549,40,.27,10.97,-1.97,,AUS,James Marchesani,0,jamesmarchesani,James Marchesani,https://scontent-frx5-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,4285050790,James Marchesani
551,551,40,.27,10.97,-4.28,,AUS,Todd Sinnott,1011,todd.sinnott,Todd Sinnott,https://scontent-lga3-1.cdninstagram.com/vp/d334048980740e97e90e7c23954ae57d/5B62EAC8/t51.2885-19/s150x150/14736351_1630883963875487_8034480395892293632_a.jpg,true,false,1966808258,Todd Sinnott
552,552,52,.27,14.23,-7.68,3.66,AUS,Greg Chalmers,89,gregchalmers,Greg Chalmers,https://scontent-lga3-1.cdninstagram.com/vp/b7c237c9d0a62230893ecb155946bb0f/5B99AB7A/t51.2885-19/11856737_424824151052985_855593116_a.jpg,false,true,256424056,Greg Chalmers
553,553,40,.27,10.94,-1.94,3.52,RSA,Hennie Otto,1197,hennieotto,Hennie Otto Jnr,https://scontent-lga3-1.cdninstagram.com/vp/c7bf238567523d2c5d12fdf6667480c6/5B61ABB4/t51.2885-19/s150x150/26868827_145515942772864_8520649420826476544_n.jpg,false,true,1418529656,Hennie Otto
554,554,49,.27,13.39,-9.44,,FRA,Julien Quesne,1525,julienquesne,Julien Quesne,https://scontent-lga3-1.cdninstagram.com/vp/235a30911779000e06668414bcc93874/5B6B55D3/t51.2885-19/s150x150/16123931_424766314581784_3338910101351170048_a.jpg,false,false,262971894,Julien Quesne
555,555,50,.27,13.60,-9.70,2.55,ARG,Fabián Gómez,6629,fabiangomezgolf,Fabian Gómez,https://scontent-lga3-1.cdninstagram.com/vp/791c4b1cd6ac0e5bff0252cd69daa5f7/5B5CF7FC/t51.2885-19/s150x150/12907183_1149597711730883_561818458_a.jpg,true,false,1984181851,Fabián Gómez
556,556,40,.27,10.86,-2.00,1.96,SCO,Grant Forrest,1692,grantforrest93,Grant Forrest,https://scontent-lga3-1.cdninstagram.com/vp/892272453ccb2af23187b755d387ae46/5B6640F9/t51.2885-19/s150x150/12393831_1781256158827789_681875833_a.jpg,false,false,309098223,Grant Forrest
557,557,40,.27,10.86,-2.33,4.00,NOR,Aksel Olsen,605,akselolsengolf,Aksel Olsen,https://scontent-lga3-1.cdninstagram.com/vp/81ffbb2c94fdc21b368878deed9958fc/5B6EA530/t51.2885-19/s150x150/21149645_1945132699077522_8146875811673145344_a.jpg,false,false,187770511,Aksel Olsen
558,558,44,.27,11.93,-1.81,4.90,RSA,Keenan Davidse,278,keenandavidse,Keenan Davidse,https://scontent-lga3-1.cdninstagram.com/vp/064691495a36fed5d484171d05e8f6c7/5B57D11E/t51.2885-19/s150x150/25008519_266968330496142_5972284932850974720_n.jpg,false,false,4106584603,Keenan Davidse
559,559,48,.27,12.98,-3.08,3.82,RSA,Jean Hugo,1945,jean_hugo,J E A N - H U G O,https://scontent-lga3-1.cdninstagram.com/vp/319d97e68ff9c71f1995503d5ab94dae/5B9ACC89/t51.2885-19/s150x150/22344906_1737782053193552_197937579335614464_n.jpg,false,false,27862229,Jean Hugo
560,560,40,.27,10.80,-1.60,1.53,NZL,Mark Brown,9641,markbrownsky,Rev Mark Brown,https://scontent-lga3-1.cdninstagram.com/vp/f2ced306e3d249ca5d48b0e6a2c30990/5B9BD7C9/t51.2885-19/s150x150/17494763_1636433696374404_5763185016980897792_a.jpg,false,false,27365596,Mark Brown
562,562,51,.27,13.69,-3.19,2.00,SWE,Joel Sjöholm,4863,swedishtoro,Joel Sjöholm,https://scontent-lga3-1.cdninstagram.com/vp/115e5314ca072fda006ec2cd13a1ed9a/5B7849EB/t51.2885-19/s150x150/24125323_130884180932262_593784601676087296_n.jpg,false,false,197615535,Joel Sjöholm
563,563,50,.27,13.37,-3.02,4.98,USA,Adam Long,149,adamlong,adam long,https://scontent-lga3-1.cdninstagram.com/vp/a8cf0a6022988e5384f5e61680e91e4c/5B5D7EA0/t51.2885-19/11312134_1480738142224855_242090458_a.jpg,false,false,1329355,Adam Long
564,564,45,.27,12.01,-4.14,1.76,CHI,Mito Pereira,1500,mito_pereira,Mito Pereira,https://scontent-lga3-1.cdninstagram.com/vp/189042173be6877a2d9e57d3cd5d5a29/5B7772DE/t51.2885-19/s150x150/19761455_722973121222108_7675188475863236608_a.jpg,false,false,145407595,Mito Pereira
566,566,40,.27,10.67,-3.25,,RSA,Riekus Nortje,65,riekusnortje,Riekus Nortje,https://scontent-lga3-1.cdninstagram.com/vp/be0e9847a1a088f73b8e1cb84ed7821e/5B5675D7/t51.2885-19/s150x150/15624382_744568139042841_251907704585453568_a.jpg,false,false,4286890617,Riekus Nortje
567,567,52,.27,13.87,-4.74,2.69,RSA,Christiaan Bezuidenhout,3229,christiaan_bezuidenhout,Christiaan Bezuidenhout,https://scontent-lga3-1.cdninstagram.com/vp/47c90017fc8cb76419e14aee7fda1a98/5B9B0F38/t51.2885-19/s150x150/26870079_186002325327459_8300945643019436032_n.jpg,false,true,1590864791,Christiaan Bezuidenhout
568,568,52,.27,13.86,-7.35,,USA,Ryan Brehm,1278,ryanbrehm,Ryan Brehm,https://scontent-lga3-1.cdninstagram.com/vp/dbfcd0ddd74d3ca0fb9b72a942c3807f/5B9A2BD7/t51.2885-19/s150x150/28751116_1255311094611282_5163852859451637760_n.jpg,false,false,10152992,Ryan Brehm
568,568,44,.27,11.73,-2.54,,KOR,Gi-Whan Kim,37,giwhankim,Giwhan Kim,https://scontent-lga3-1.cdninstagram.com/vp/5fd8fdf5830fffa0239f168fca7f3aa5/5B7B9FC1/t51.2885-19/s150x150/28158171_191516641442243_3448156910967062528_n.jpg,false,false,4183826837,Gi-Whan Kim
570,570,52,.27,13.85,-3.09,,CHN,Yan Wei Liu,11,yanweiliu,维琉 颜,https://scontent-lga3-1.cdninstagram.com/vp/0971a5b1989a26590db3544cc81b7f88/5B76784F/t51.2885-19/s150x150/11931044_919108954792991_1313616712_a.jpg,false,false,389282373,Yan Wei Liu
571,571,46,.27,12.23,-1.99,6.25,USA,Justin Hueber,184,justin_3_2_,Justin Huber,https://scontent-lga3-1.cdninstagram.com/vp/2fc42d23f810738684c716aaa3ba71e4/5B991A30/t51.2885-19/s150x150/29401874_2303520146541442_2235745861587959808_n.jpg,false,true,6254339285,Justin Hueber
572,572,50,.27,13.28,-2.38,7.76,ITA,Andrea Pavan,1223,andrea_pavan_,Andrea Pavan,https://scontent-lga3-1.cdninstagram.com/vp/df45611c8cfd5b69b16cbcf50a6b5b69/5B5F961D/t51.2885-19/s150x150/18161938_1752961464995921_7319259833054527488_a.jpg,false,false,272795277,Andrea Pavan
573,573,40,.27,10.62,-3.49,,AUS,Jarryd Felton,985,jarryd_felton,Jarryd Felton,https://scontent-lga3-1.cdninstagram.com/vp/1606f795b337d03e0f3b848965bf56d7/5B5F7030/t51.2885-19/s150x150/29403259_2042960912644785_342136167086424064_n.jpg,false,false,206271574,Jarryd Felton
575,575,40,.26,10.49,-1.97,3.76,FIN,Kalle Samooja,473,ksamooja,Kalle Samooja,https://scontent-lga3-1.cdninstagram.com/vp/41d2d7e582bd186df7a29cffdf4bb4e4/5B682CE2/t51.2885-19/s150x150/25014174_1974675586127905_6709181534206689280_n.jpg,false,false,516308161,Kalle Samooja
576,576,48,.26,12.57,-3.91,,ENG,Paul Howard,160,___paulhoward___,Paul Howard,https://scontent-lga3-1.cdninstagram.com/vp/69e1cb08462df6e86323cdbe0b031dd3/5B6C6DFE/t51.2885-19/11378910_1410070415985209_247745002_a.jpg,false,false,373141122,Paul Howard
577,577,40,.26,10.36,-2.17,4.70,AUS,Deyen Lawson,384,diggerlawson1991,Deyen 'Digger' Lawson,https://scontent-lga3-1.cdninstagram.com/vp/5ed4a11837cf0af6579cf040a61205b6/5B693B11/t51.2885-19/s150x150/25025195_466371910430383_7101434227266158592_n.jpg,false,true,6704519372,Deyen Lawson
578,578,52,.26,13.45,-4.34,4.17,USA,Josh Teater,35,joshteater,Josh Kickstand Teater,https://scontent-lga3-1.cdninstagram.com/vp/161755229a214bcb27e63e5f7c1412fd/5B76C087/t51.2885-19/11253904_862125917218370_452444086_a.jpg,false,true,326241150,Josh Teater
579,579,40,.26,10.33,-2.22,1.20,USA,Billy Kennerly,123,billykennerly,Billy Kennerly,https://scontent-lga3-1.cdninstagram.com/vp/d73a1ddb0f42bc7cfd0a57e42f2f8764/5B6430CE/t51.2885-19/11925915_113062482377537_2042260214_a.jpg,false,false,317177966,Billy Kennerly
580,580,47,.26,12.10,-4.74,,SWE,Oscar Stark,644,oscarstark,Oscar Stark,https://scontent-lga3-1.cdninstagram.com/vp/83fa072f31578d77a0b6c6aa083db69c/5B57C8C5/t51.2885-19/s150x150/15259093_242831592812632_8926060390442336256_a.jpg,false,false,20009113,Oscar Stark
582,582,52,.26,13.33,-4.55,1.22,KOR,Cho Min-jun,1961,tennis_cmj,Cho Min Jung 조민정,https://scontent-lga3-1.cdninstagram.com/vp/7403b45b271a8587ea396c13a9fed7de/5B56F394/t51.2885-19/s150x150/26297723_185821875348798_6822526373983158272_n.jpg,false,false,1545478168,Cho Min-jun
583,583,40,.26,10.24,-2.44,,SWE,Niklas Lemke,1210,niklaslemke,Niklas Lemke,https://scontent-lga3-1.cdninstagram.com/vp/9aad7ebbe01581a2274ad39b990720c6/5B6ADE0C/t51.2885-19/s150x150/30602372_356471791508055_5616907639289020416_n.jpg,false,false,189780639,Niklas Lemke
584,584,40,.26,10.23,-2.65,,SUI,Marco Iten,704,marco.iten,Marco Iten,https://scontent-lga3-1.cdninstagram.com/vp/13815912201fcbfdb87bf5d9baaae46f/5B6E91E3/t51.2885-19/s150x150/15057157_1867760460104633_8148683163976073216_a.jpg,false,false,4297948825,Marco Iten
585,585,40,.26,10.20,,10.20,,Kim Koivu,302,kimkoivugolf,Kim Koivu,https://scontent-lga3-1.cdninstagram.com/vp/68db76c4172bf9df599d0cb1af6ce466/5B9B5CDA/t51.2885-19/s150x150/30593474_202710920331304_6184119286894690304_n.jpg,false,false,5397793530,Kim Koivu
586,586,40,.25,10.17,-4.29,,SCO,Paul Lawrie,1580,paullawriegolf,Paul Lawrie,https://scontent-lga3-1.cdninstagram.com/vp/269fd96ab3c9199dcaeb88db39c925c6/5B982BA1/t51.2885-19/s150x150/28434334_594566970895090_1370091569536827392_n.jpg,true,false,2275548851,Paul Lawrie
587,587,52,.25,13.22,-4.26,,BEL,Christopher Mivis,271,christophermivisgolf,Christopher Mivis,https://scontent-lga3-1.cdninstagram.com/vp/ad1fe3dbe0713f086191402b54263539/5B5FE73C/t51.2885-19/s150x150/25038295_888593421316772_4896548083657080832_n.jpg,false,false,257766143,Christopher Mivis
588,588,40,.25,10.16,-1.99,1.22,USA,Jonathan Hodge,14,jonathanhodge,Jonathan Hodge,https://scontent-lga3-1.cdninstagram.com/vp/0f9503246f5a24868b3dc4401ee8260b/5B5BCBBC/t51.2885-19/s150x150/13402152_249861678728111_1277708464_a.jpg,false,false,3422520555,Jonathan Hodge
588,588,40,.25,10.16,-1.24,7.02,AUS,Steven Jeffress,407,jeffrogolf,Steven Jeffress,https://scontent-lga3-1.cdninstagram.com/vp/13643867921711f983511cb316715228/5B5661CB/t51.2885-19/11248837_496122503896782_400374686_a.jpg,false,false,1295859424,Steven Jeffress
591,591,49,.25,12.37,-4.31,1.62,ENG,Max Orrin,1075,max_orrin,Max Orrin,https://scontent-lga3-1.cdninstagram.com/vp/60448475803a1b6ee72325281dc6168e/5B68A4F4/t51.2885-19/s150x150/30591773_160408094625936_3347974874642513920_n.jpg,false,false,301204085,Max Orrin
592,592,40,.25,10.07,-3.86,,AUS,Brett Coletta,1806,brettcoletta,Brett Coletta 🇦🇺,https://scontent-lga3-1.cdninstagram.com/vp/50cf52c5a309f628fb080e57f6a52c3d/5B5AF364/t51.2885-19/s150x150/18444380_772879672872203_2864080309769469952_a.jpg,false,false,194325332,Brett Coletta
593,593,50,.25,12.56,-3.67,,KOR,Choi Ho-sung,210,choi__sh90,최성호,https://scontent-lga3-1.cdninstagram.com/vp/be44c7b82a2c12c42ca0f0e5b84b3a85/5B6FBC7F/t51.2885-19/s150x150/30086504_2003996063183793_5798923474210652160_n.jpg,false,false,6123317809,Choi Ho-sung
594,594,40,.25,10.03,-2.25,,USA,Johnny Ruiz,9825,johnnyruiz01,Johnny ruiz,https://scontent-lga3-1.cdninstagram.com/vp/e468c537abc4998e02b863329630dbbe/5B6153CF/t51.2885-19/s150x150/29715447_396084730861021_4700387289342148608_n.jpg,true,false,202181788,Johnny Ruiz
595,595,52,.25,13.03,-7.17,6.43,KOR,K.J. Choi,14514,kjchoigolf,KJ Choi,https://scontent-lga3-1.cdninstagram.com/vp/74c997be5fb0abd714bb6faa7426751d/5B627C99/t51.2885-19/11850371_411102342408303_107951588_a.jpg,true,false,974151321,K.J. Choi
597,597,43,.25,10.75,-3.23,1.82,RSA,Hendrik Du Plessis,155,hendrikduplessis,Hendrik Du Plessis,https://scontent-lga3-1.cdninstagram.com/vp/63cd3bebdbdef9235c5ea23df8a948c1/5B5F6B96/t51.2885-19/s150x150/14582233_1197075427048048_6198987050629201920_a.jpg,false,true,498348187,Hendrik Du Plessis
599,599,52,.25,12.91,-7.04,,ESP,Pep Angles,4514,pepangles,Pep Anglès,https://scontent-lga3-1.cdninstagram.com/vp/9b2c446750c389774a56599588456dea/5B61E8FA/t51.2885-19/11055434_915933788427714_510250580_a.jpg,true,false,201876458,Pep Angles
601,601,40,.25,9.89,,9.89,USA,Edward Loar,29,edward.loar78,Edward Loar,https://scontent-lga3-1.cdninstagram.com/vp/8af3419595c75754ba0679b966f92d4c/5B54EA2D/t51.2885-19/s150x150/20635239_123288421634337_1763973743123628032_a.jpg,false,false,5851232299,Edward Loar
602,602,40,.25,9.84,-2.30,3.55,DEN,Thomas Bjørn,15214,mrtbjorn,Thomas Bjørn,https://scontent-lga3-1.cdninstagram.com/vp/224d18633fafdb91abeece6ca95a0bf7/5B9D767A/t51.2885-19/s150x150/22580380_892136987611530_4110063129931546624_n.jpg,true,false,575983342,Thomas Bjørn
603,603,40,.25,9.83,-5.10,,AUS,Adam Blyth,46197,adamblythe89,Adam Blythe,https://scontent-lga3-1.cdninstagram.com/vp/e42d8bade667f2f563410716b809fa9e/5B7A4281/t51.2885-19/11909236_1616811408589956_1835618392_a.jpg,true,false,219617073,Adam Blyth
604,604,40,.24,9.71,-1.87,,USA,Brian Richey,42,brian.richey,Brian Richey,https://scontent-lga3-1.cdninstagram.com/vp/30a925310d9b0400cdec2d2035b77684/5B700AEA/t51.2885-19/s150x150/15034747_1100313593400231_8970633668414406656_a.jpg,false,false,4170210452,Brian Richey
605,605,40,.24,9.70,-.99,4.49,AUS,Minwoo Lee,3657,minupd,이민우.,https://scontent-lga3-1.cdninstagram.com/vp/93ddcb8d9e5dffba81e8a9e49ba5abd6/5B98477A/t51.2885-19/11201563_781551415299861_73142062_a.jpg,false,false,2103231983,Minwoo Lee
608,608,43,.24,10.41,-2.95,2.24,ENG,Mark Foster,110528,mistersmims,Mark Foster,https://scontent-lga3-1.cdninstagram.com/vp/a12f817d931b1b694d2054e6f11be963/5B5AC246/t51.2885-19/10362255_644221395655722_1617914384_a.jpg,true,false,336752183,Mark Foster
609,609,49,.24,11.86,-5.37,,SWE,Christofer Blomstrand,872,christoferblomstrand,European Tour 🏌🏽‍♂️ Familj❤️,https://scontent-lga3-1.cdninstagram.com/vp/bdc563583819c13219c05c207111f9e4/5B5F5337/t51.2885-19/s150x150/28151461_1976869935909679_3099718403359768576_n.jpg,false,false,247745895,Christofer Blomstrand
610,610,40,.24,9.65,-1.65,5.28,,Robbie Van West,398,robbievanwest,Robbie van West,https://scontent-lga3-1.cdninstagram.com/vp/4c840c1e00adff6afa208aaae18b51de/5B9824B1/t51.2885-19/s150x150/26871670_1545713298880023_1626777356519604224_n.jpg,false,true,595889079,Robbie Van West
611,611,40,.24,9.63,-2.48,1.20,SWE,Per Langfors,459,perlangfors,perlangfors.com,https://scontent-lga3-1.cdninstagram.com/vp/d57ae487808ca96a5cd396349622681f/5B6D0FAD/t51.2885-19/11376223_509674365849604_1598535341_a.jpg,false,false,7944302,Per Langfors
612,612,40,.24,9.62,-2.24,,USA,Jordan Niebrugge,1351,jniebs5,Jordan Niebrugge,https://scontent-lga3-1.cdninstagram.com/vp/475b4054189d7cabc5503514f10dc821/5B765EF8/t51.2885-19/11324394_926349890771407_619818105_a.jpg,false,false,34544424,Jordan Niebrugge
613,613,52,.24,12.49,-2.68,2.58,USA,Hunter Mahan,20506,huntermahan,Hunter Mahan,https://scontent-lga3-1.cdninstagram.com/vp/93e92ef925b5cb85eee22745b647b321/5B5F7997/t51.2885-19/11355180_415218432013744_2052486125_a.jpg,true,false,1506873789,Hunter Mahan
614,614,40,.24,9.59,-4.82,,THA,Gunn Charoenkul,42,gunncharoenkul,Gunn Charoenkul,https://scontent-lga3-1.cdninstagram.com/vp/4a61f61774356c8ec8fba1a4710bf4f2/5B9A2183/t51.2885-19/s150x150/14606925_1202799886432507_5639608624507518976_a.jpg,false,true,1236187538,Gunn Charoenkul
615,615,40,.24,9.57,-4.23,,AUS,Won Joon Lee,1069,wonjoonlee_pga,Won Joon Lee(이원준),https://scontent-lga3-1.cdninstagram.com/vp/ed921d0f2aeac5255ca507817e90e0b2/5B99788E/t51.2885-19/s150x150/11881601_933260886723667_155328131_a.jpg,false,false,2193658448,Won Joon Lee
616,616,50,.24,11.94,-3.62,,USA,Ethan Tracy,440,arkansasgolfer,Ethan Tracy,https://scontent-lga3-1.cdninstagram.com/vp/e09d2f0eddacd9fe0ff349bc7742f858/5B6892F4/t51.2885-19/s150x150/19985169_1943953255872911_2180235281892900864_a.jpg,true,false,254237138,Ethan Tracy
617,617,40,.24,9.50,-2.86,,KOR,Ji-hoon Lee,165623,88leejihoon,이지훈,https://scontent-lga3-1.cdninstagram.com/vp/8c2a699b10bbf882f4dc061d83c89f67/5B656755/t51.2885-19/s150x150/26298457_928004830688452_410308812881264640_n.jpg,false,false,1341330926,Ji-hoon Lee
618,618,49,.24,11.61,-3.75,1.96,RSA,Louis de Jager,564,louisdejager,Louis,https://scontent-lga3-1.cdninstagram.com/vp/a4157b303dbc055bd54655b9ab3fe033/5B5EF8B3/t51.2885-19/s150x150/13181497_159023354500118_934011784_a.jpg,false,false,304655621,Louis de Jager
619,619,50,.24,11.82,-2.38,5.52,RSA,Neil Schietekat,8,neilschietekat,,https://instagram.fuln5-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,913437355,Neil Schietekat
619,619,40,.24,9.45,-.44,6.00,USA,Austin Smotherman,1300,austin_smotherman,Austin Smotherman,https://scontent-lga3-1.cdninstagram.com/vp/1e340c03e38053960fc152ba4dc500a1/5B69EF8C/t51.2885-19/s150x150/20687167_117434732242383_2860224631728504832_a.jpg,false,false,251548594,Austin Smotherman
621,621,44,.24,10.38,-2.04,2.83,ENG,Laurie Canter,1066,lauriecanter,Laurie Canter,https://scontent-lga3-1.cdninstagram.com/vp/5f780bca43ef80b66f73dcc734003ae4/5B993A42/t51.2885-19/s150x150/21107959_1606351702729797_439946333491560448_a.jpg,false,false,368556175,Laurie Canter
621,621,47,.24,11.09,-4.92,,ENG,James Heath,659,jamesheath_,James Heath,https://scontent-lga3-1.cdninstagram.com/vp/d7c84520856861b6089c46f6a0da62ca/5B5853C4/t51.2885-19/s150x150/19954872_331965027233367_1132984137569796096_a.jpg,false,true,30251679,James Heath
623,623,52,.24,12.22,-5.84,,AUS,Matthew Griffin,44,matthew_.griffin,Matthew Griffin,https://scontent-lga3-1.cdninstagram.com/vp/f7f0f6703a82bb2d9cf6a96079c6d8ec/5B777AE2/t51.2885-19/s150x150/26157005_1788524077845418_8445895875816849408_n.jpg,false,false,6944161714,Matthew Griffin
624,624,40,.23,9.31,-3.36,,SUI,Joel Girrbach,643,joelgirrbach,Joel Girrbach,https://scontent-lga3-1.cdninstagram.com/vp/4a97990868bb0f34da8df01437c75dcd/5B9D13D4/t51.2885-19/s150x150/19985988_111993402777528_2213164804741267456_a.jpg,false,true,392618734,Joel Girrbach
624,624,44,.23,10.24,-3.71,2.16,USA,Alex Kang,13235,alex_kambam,Alex Kang Chan Kam,https://scontent-lga3-1.cdninstagram.com/vp/a22fc84d452e52a1b0c0909cc4238849/5B77569B/t51.2885-19/s150x150/29096330_576787519343054_217854592522649600_n.jpg,true,false,177179030,Alex Kang
627,627,40,.23,9.24,-2.73,1.29,IND,Jyoti Randhawa,1226,jyotirandhawa__,Jyoti Randhawa,https://scontent-lga3-1.cdninstagram.com/vp/dcb3662fd2c04175313288771516e53c/5B99E5B4/t51.2885-19/s150x150/24327767_1748802712095983_3963340501570027520_n.jpg,false,true,3112102067,Jyoti Randhawa
627,627,40,.23,9.23,-4.67,,TPE,Lu Wei-chih,224,wei_871o11,Chih Wei Lu,https://scontent-lga3-1.cdninstagram.com/vp/8e7a97f453d5d57a7ea65a0d43f2f130/5B6A9590/t51.2885-19/s150x150/30590943_2035537276686606_7418961253948719104_n.jpg,false,true,4100033157,Lu Wei-chih
629,629,40,.23,9.19,-.98,5.60,AUS,Cory Crawford,177367,coryacrawford,Cory Crawford,https://scontent-lga3-1.cdninstagram.com/vp/2b5feccbf3ecdb29442d8e857c2d957a/5B5F0E8F/t51.2885-19/s150x150/13562088_838735852926603_952520068_a.jpg,false,false,17427263,Cory Crawford
630,630,40,.23,9.17,-1.07,,AUS,Bryden MacPherson,1142,brydenmacpherson,Bryden Macpherson,https://scontent-lga3-1.cdninstagram.com/vp/feeaf5dce7ad242345c2c62c33f6e334/5B65B1B1/t51.2885-19/s150x150/24253981_556876064657728_6454936985160122368_n.jpg,false,false,357778268,Bryden MacPherson
631,631,52,.23,11.90,-4.87,4.30,JPN,Masahiro Kawamura,39,kawamura.masahiro,Masahiro Kawamura,https://scontent-lga3-1.cdninstagram.com/vp/eb335b57c763e2e2deb511d5587e30dc/5B6A9B5D/t51.2885-19/s150x150/18382231_147483782457251_7261375987575685120_a.jpg,false,false,1992328135,Masahiro Kawamura
632,632,52,.23,11.86,-7.01,,FRA,Raphael Jacquelin,135,raphaeljacquelin,Raphael Jacquelin,https://scontent-lga3-1.cdninstagram.com/vp/d59bf6454fc766dc8df0765af113e9be/5B5BE3FA/t51.2885-19/s150x150/29715767_1646169528812432_3046949314174648320_n.jpg,false,false,7430029733,Raphael Jacquelin
633,633,52,.23,11.81,-6.81,1.53,NZL,Tim Wilkinson,865,timwilkinson,Tim Wilkinson,https://scontent-lga3-1.cdninstagram.com/vp/e194dbacc642b8a6d590692b1a8aebf6/5B5AB856/t51.2885-19/s150x150/27581276_173021276641292_1096206650441728000_n.jpg,false,false,234770,Tim Wilkinson
635,635,47,.23,10.66,-3.38,,JPN,Taichi Teshima,17,ta1ldren,taichi teshima,https://scontent-lga3-1.cdninstagram.com/vp/d5ffb91f5829a47070a5877441012925/5B9902AF/t51.2885-19/11202910_515391071943794_770300860_a.jpg,false,false,5904933,Taichi Teshima
636,636,52,.23,11.75,-2.84,4.77,USA,Eric Axley,1317,ericaxley,Eric Axley,https://scontent-lga3-1.cdninstagram.com/vp/0a988f8c9f6be81900783c336cfba4b3/5B7BB484/t51.2885-19/11850125_1639658419583997_69231238_a.jpg,true,false,36662846,Eric Axley
638,638,40,.23,9.00,-2.90,1.33,NZL,Daniel Pearce,540,danielpearce,Daniel Pearce,https://scontent-lga3-1.cdninstagram.com/vp/bd0cd949686f4ce3fd4d4db1c66d702a/5B5EA987/t51.2885-19/s150x150/21569201_387638401652826_389413358899560448_n.jpg,false,false,184914226,Daniel Pearce
639,639,40,.23,9.00,-3.08,1.35,MEX,Rodolfo Cazaubón,1,rodolfocazaubon,Rodolfo Cazaubon,https://instagram.fcgh5-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,1656021532,Rodolfo Cazaubón
640,640,40,.22,8.98,-2.71,,CHI,Mark Tullo,872,marktullo,Mark Tullo,https://scontent-lga3-1.cdninstagram.com/vp/82c395c1fd815d44c289037667778bf3/5B690049/t51.2885-19/11371091_692456170900509_2136110749_a.jpg,false,false,1653248818,Mark Tullo
641,641,52,.22,11.66,-6.88,,SCO,Duncan Stewart,4374,duncanstewart_ik,Duncan stewart,https://scontent-lga3-1.cdninstagram.com/vp/46f153f7cc96dda38b41d570b2f5b711/5B9A03A6/t51.2885-19/s150x150/23595883_160316834575923_8208227022904754176_n.jpg,false,false,30449145,Duncan Stewart
642,642,40,.22,8.95,-.24,7.96,USA,Kevin Dougherty,293,kevindougherty__,Kevin Dougherty,https://scontent-lga3-1.cdninstagram.com/vp/d6c03cb46814ed55f9fccbd9e842c8b2/5B76FADD/t51.2885-19/s150x150/22637783_1454592827939956_7756036545106149376_n.jpg,false,false,5780592356,Kevin Dougherty
